latitude,longitude
37.727787,-122.37999
37.740643,-122.42309
\N,\N
37.783215,-122.41077
37.77542,-122.419395
37.80572,-122.42037
\N,\N
37.724533,-122.45921
37.78097,-122.40871
\N,\N
37.750275,-122.48157
37.776077,-122.416916
37.787037,-122.418274
37.719482,-122.44756
37.712296,-122.459015
37.777493,-122.41629
37.725735,-122.38138
37.71041,-122.40423
37.795826,-122.44541
37.781757,-122.41468
37.72185,-122.45411
37.797626,-122.408615
37.784237,-122.41771
37.78378,-122.41762
37.805695,-122.40536
37.776646,-122.47697
37.72695,-122.476036
37.79524,-122.41994
37.72695,-122.476036
37.766167,-122.45459
37.804237,-122.438
37.7091,-122.40598
\N,\N
37.76432,-122.388855
37.776222,-122.411606
37.787247,-122.41664
37.745953,-122.40202
37.785744,-122.40583
37.77872,-122.41474
\N,\N
37.78331,-122.41753
37.78331,-122.41753
37.80327,-122.43168
\N,\N
37.780163,-122.40769
37.7091,-122.40598
37.75144,-122.43188
37.73597,-122.441925
37.75414,-122.45803
37.760887,-122.435
37.806026,-122.41031
37.77502,-122.4226
37.787132,-122.42505
37.7808,-122.43726
37.709675,-122.46061
37.78145,-122.417145
37.773857,-122.40529
37.784348,-122.40931
37.784237,-122.41771
37.788906,-122.43384
37.78641,-122.408035
37.711914,-122.416
37.742374,-122.42197
37.77111,-122.38953
37.78641,-122.408035
37.80061,-122.43789
\N,\N
37.757023,-122.49816
37.73609,-122.43079
37.775604,-122.403076
37.773636,-122.440926
37.754547,-122.46921
37.80562,-122.413605
37.783607,-122.38985
37.723915,-122.391495
37.73707,-122.49247
37.750988,-122.4654
37.752796,-122.40913
37.783688,-122.44464
37.768005,-122.42441
\N,\N
37.780773,-122.41871
\N,\N
37.71576,-122.45905
37.768005,-122.42441
37.758698,-122.41796
37.77111,-122.38953
37.78393,-122.4126
37.78736,-122.408226
37.750496,-122.434006
37.77978,-122.43024
37.778706,-122.47271
37.788387,-122.415184
37.773937,-122.44609
37.774063,-122.43761
37.73167,-122.473206
37.787567,-122.40659
37.732964,-122.40591
37.7831,-122.41918
37.72916,-122.39242
37.78329,-122.43271
37.796303,-122.40441
37.740345,-122.41454
37.768005,-122.42441
37.780716,-122.43043
37.77751,-122.418045
37.799427,-122.43934
37.786926,-122.42667
37.78138,-122.4563
37.722916,-122.41148
37.716015,-122.4775
37.780495,-122.432144
37.805695,-122.40536
37.718636,-122.441315
37.797092,-122.39833
37.722466,-122.43647
37.793682,-122.41794
37.755215,-122.39092
37.797626,-122.408615
37.73411,-122.48895
37.76654,-122.42204
37.73405,-122.49044
37.741764,-122.50462
37.77999,-122.41349
37.735153,-122.42212
37.747368,-122.50501
37.79897,-122.40565
37.73101,-122.377
37.73153,-122.453415
\N,\N
37.803207,-122.42492
37.805042,-122.4338
37.781754,-122.40969
37.738167,-122.38996
37.760235,-122.419205
\N,\N
37.800446,-122.40919
37.75096,-122.44472
37.780228,-122.481514
37.78911,-122.417015
37.784657,-122.41443
37.789433,-122.40696
37.748974,-122.41924
37.7281,-122.39055
37.77985,-122.50943
37.797493,-122.40969
37.792473,-122.434555
37.757275,-122.44496
37.760235,-122.419205
37.788986,-122.40687
37.760235,-122.419205
37.760235,-122.419205
37.77751,-122.418045
37.72699,-122.38026
37.794216,-122.403046
37.719574,-122.47975
37.800316,-122.41021
37.724728,-122.38793
37.767056,-122.47328
37.728302,-122.42136
37.77516,-122.40363
37.77751,-122.418045
37.78641,-122.408035
37.780006,-122.411934
37.773758,-122.462685
37.77751,-122.418045
37.719475,-122.39696
37.721577,-122.43715
37.759247,-122.408905
37.787453,-122.41499
37.79285,-122.40276
37.75498,-122.39481
37.78445,-122.41607
37.780006,-122.411934
37.757652,-122.39312
37.718933,-122.395996
37.782585,-122.415695
37.75358,-122.49148
37.727077,-122.426506
37.732395,-122.48275
37.75539,-122.388
37.78641,-122.408035
37.78641,-122.408035
37.78641,-122.408035
37.77872,-122.41474
37.714703,-122.44621
37.788807,-122.41189
37.775833,-122.4312
37.77872,-122.41474
37.720493,-122.426025
\N,\N
37.777298,-122.41969
37.738846,-122.39781
37.77556,-122.418655
37.77556,-122.418655
37.75301,-122.50433
37.78108,-122.42383
37.807484,-122.41398
37.759132,-122.41076
37.773113,-122.4723
\N,\N
37.759094,-122.43811
37.79751,-122.432205
37.768177,-122.41073
37.765926,-122.466446
37.781315,-122.45773
37.77455,-122.4225
37.752834,-122.38776
37.7606,-122.408066
37.76019,-122.419975
37.76934,-122.42147
37.785282,-122.4095
37.727043,-122.38867
37.783005,-122.412415
37.72695,-122.476036
37.769733,-122.42458
37.764977,-122.4209
37.71931,-122.438866
37.803963,-122.44019
37.775604,-122.403076
\N,\N
37.78082,-122.4493
37.76578,-122.46965
37.787037,-122.418274
37.752205,-122.419014
37.73242,-122.38019
37.79134,-122.42927
37.778416,-122.40884
37.71321,-122.448105
37.78223,-122.41029
37.758465,-122.507935
\N,\N
37.778046,-122.412415
37.75557,-122.416565
37.784046,-122.40371
37.713364,-122.443954
37.776333,-122.394035
37.781178,-122.4117
37.77595,-122.42279
37.805496,-122.422005
37.760887,-122.435
37.74114,-122.47663
37.780994,-122.41315
37.7818,-122.388306
37.723038,-122.398346
37.80696,-122.4105
37.778553,-122.47603
37.785748,-122.485146
37.781864,-122.413864
\N,\N
37.787567,-122.40659
37.741863,-122.453964
37.77746,-122.413155
37.782074,-122.412224
37.782074,-122.412224
37.735184,-122.410965
37.727787,-122.37999
\N,\N
37.77999,-122.41349
37.78966,-122.442474
\N,\N
37.776157,-122.42115
37.73111,-122.379555
37.787663,-122.41335
37.784237,-122.41771
37.729908,-122.39718
37.71962,-122.44255
37.780495,-122.432144
37.748905,-122.42036
37.77872,-122.41474
37.77872,-122.41474
37.773857,-122.40529
37.780537,-122.40816
\N,\N
37.804726,-122.44828
37.753704,-122.420815
37.76545,-122.47731
37.78329,-122.43271
37.765606,-122.410484
37.7692,-122.417786
37.780006,-122.411934
37.780994,-122.41315
37.78445,-122.41607
37.799,-122.44265
37.785168,-122.4179
37.79131,-122.392525
37.788944,-122.42214
37.760887,-122.435
\N,\N
37.801064,-122.419426
37.73651,-122.49673
37.78803,-122.42175
37.72695,-122.476036
37.77418,-122.42918
37.770348,-122.41375
\N,\N
37.73556,-122.430244
37.784943,-122.43473
37.80479,-122.42018
37.761593,-122.39154
37.784237,-122.41771
\N,\N
37.766624,-122.42064
37.736603,-122.38571
37.7777,-122.395744
37.778748,-122.423355
\N,\N
37.80547,-122.43727
37.783722,-122.41424
37.77283,-122.39137
37.788498,-122.40677
37.78378,-122.41762
37.742374,-122.42197
37.757233,-122.41563
37.757233,-122.41563
37.71384,-122.40446
37.750374,-122.42272
37.817825,-122.37125
37.76836,-122.41856
37.77999,-122.41349
37.80547,-122.43727
37.805695,-122.40536
37.755775,-122.4841
37.784237,-122.41771
37.76607,-122.46431
37.780495,-122.432144
37.718464,-122.40307
37.79007,-122.39097
37.782585,-122.415695
37.7831,-122.41918
37.7831,-122.41918
37.794895,-122.42999
37.74596,-122.429115
37.75697,-122.42001
37.722824,-122.416916
37.80279,-122.42821
37.7557,-122.41439
37.755436,-122.41875
37.776543,-122.4175
37.717506,-122.47438
37.805286,-122.42365
37.77623,-122.41471
37.765182,-122.41749
37.77672,-122.41532
37.75051,-122.476166
37.79822,-122.40386
\N,\N
37.804073,-122.40197
37.764645,-122.426384
37.797718,-122.43056
37.749065,-122.38643
37.76897,-122.44757
37.778008,-122.4367
37.80624,-122.418785
\N,\N
37.75569,-122.42781
\N,\N
\N,\N
37.782795,-122.414055
37.766624,-122.42064
37.721626,-122.438644
37.776016,-122.44478
37.790462,-122.39669
37.807278,-122.41562
\N,\N
37.743885,-122.38312
37.75542,-122.43225
\N,\N
37.71504,-122.43232
37.71504,-122.43232
37.775833,-122.4312
37.753902,-122.4175
37.785015,-122.422935
37.778748,-122.423355
37.76654,-122.42204
37.71574,-122.410736
37.806656,-122.42056
37.78962,-122.420494
37.755104,-122.4991
37.77052,-122.45041
37.787663,-122.41335
37.765053,-122.41967
37.765053,-122.41967
37.78445,-122.41607
37.77473,-122.4779
37.777493,-122.41629
37.75445,-122.40834
37.77136,-122.44383
37.716595,-122.43115
37.747963,-122.43599
37.759968,-122.39725
37.770348,-122.41375
\N,\N
37.775078,-122.51129
37.781326,-122.49987
37.78658,-122.49312
37.741108,-122.38847
37.761127,-122.3993
37.80696,-122.4105
37.773758,-122.432465
37.752834,-122.38776
37.763374,-122.42043
37.7814,-122.40925
37.770008,-122.44694
37.784454,-122.40849
37.776222,-122.411606
37.74436,-122.42896
37.754005,-122.481834
37.786613,-122.4064
37.782795,-122.414055
\N,\N
37.788292,-122.4084
37.753956,-122.4829
37.781654,-122.415504
37.76514,-122.44763
37.779675,-122.42354
37.80327,-122.43168
37.77355,-122.43411
37.826183,-122.37448
37.735153,-122.42212
37.77669,-122.41101
37.788387,-122.415184
37.76037,-122.41702
37.76037,-122.41702
37.72695,-122.476036
\N,\N
37.73998,-122.43749
37.719482,-122.44756
37.743885,-122.38312
37.785076,-122.41114
37.7831,-122.41918
37.736416,-122.49887
37.74983,-122.43172
37.807484,-122.41398
37.72695,-122.476036
37.790974,-122.41739
37.75405,-122.48076
37.771008,-122.41965
37.76506,-122.43318
37.755295,-122.42097
37.78153,-122.49559
37.806343,-122.41543
37.753956,-122.4829
37.78483,-122.443184
37.73405,-122.49044
37.75423,-122.41205
37.73381,-122.448875
37.785492,-122.40785
37.758087,-122.45127
37.78329,-122.43271
37.80678,-122.41958
37.74385,-122.39852
37.76516,-122.48369
37.78331,-122.41753
37.7453,-122.38919
37.78223,-122.41029
37.71892,-122.47551
37.722916,-122.41148
\N,\N
37.739418,-122.47329
37.79865,-122.43075
37.777042,-122.50923
37.78445,-122.41607
37.78445,-122.41607
37.78044,-122.47724
37.760757,-122.43719
37.790787,-122.41904
37.78803,-122.42175
\N,\N
37.74923,-122.441536
37.755104,-122.4991
37.743736,-122.50261
37.800896,-122.39913
37.7686,-122.41454
37.761154,-122.43057
37.788292,-122.4084
37.7138,-122.409195
37.777973,-122.48888
37.78393,-122.4126
37.727844,-122.428116
37.779213,-122.410934
37.779213,-122.410934
37.77176,-122.3936
37.796783,-122.430374
37.765926,-122.466446
37.785877,-122.43492
37.780994,-122.41315
37.783516,-122.415886
37.76356,-122.47717
37.752205,-122.419014
37.77542,-122.419395
37.74694,-122.41062
37.734528,-122.4343
37.80403,-122.40335
37.77397,-122.430824
37.784237,-122.41771
37.77589,-122.41513
37.72954,-122.38642
37.727234,-122.38568
37.72224,-122.443794
37.783005,-122.412415
37.72093,-122.39727
37.74263,-122.43102
37.785744,-122.40583
37.76492,-122.42189
37.779213,-122.410934
37.779213,-122.410934
37.78652,-122.41481
37.78641,-122.408035
37.75971,-122.444626
37.773857,-122.40529
37.785744,-122.40583
37.79432,-122.41301
37.77966,-122.40929
37.75234,-122.416824
37.78445,-122.41607
37.780926,-122.41367
37.785492,-122.40785
37.78212,-122.39684
37.71872,-122.4021
37.77516,-122.40363
37.751022,-122.43848
37.786198,-122.42486
37.784866,-122.41278
37.806343,-122.41543
37.7672,-122.45863
37.7834,-122.42429
37.729736,-122.38343
37.765053,-122.41967
37.783607,-122.38985
37.711315,-122.42224
37.76906,-122.43579
37.78641,-122.408035
37.72923,-122.491264
37.80624,-122.418785
37.77872,-122.41474
37.77872,-122.41474
37.78335,-122.420975
37.80403,-122.40335
37.77807,-122.48674
37.764374,-122.430885
37.76941,-122.42991
37.784412,-122.390854
37.78242,-122.416985
37.77999,-122.41349
\N,\N
37.750526,-122.470375
37.787567,-122.40659
37.80156,-122.422905
37.736324,-122.50101
37.79097,-122.40238
37.788498,-122.40677
37.72183,-122.462265
37.77999,-122.41349
37.728737,-122.4242
\N,\N
37.76019,-122.419975
\N,\N
37.76305,-122.41948
37.7869,-122.38878
\N,\N
37.739513,-122.47109
37.766796,-122.431114
37.726852,-122.39167
\N,\N
37.734993,-122.48598
37.78414,-122.41095
37.760426,-122.410965
37.722656,-122.39261
37.783516,-122.415886
37.76847,-122.41671
37.78962,-122.420494
37.760887,-122.435
37.779316,-122.40663
37.721237,-122.43201
37.71504,-122.43232
37.72699,-122.38026
37.73242,-122.38019
37.741108,-122.38847
37.730164,-122.39897
37.765606,-122.410484
37.78652,-122.41481
37.78652,-122.41481
37.78652,-122.41481
\N,\N
37.783005,-122.412415
37.711025,-122.39482
\N,\N
\N,\N
37.730022,-122.42833
37.780773,-122.41871
37.783005,-122.412415
37.754784,-122.50661
37.77746,-122.413155
\N,\N
37.788887,-122.4556
37.77623,-122.41471
37.764782,-122.4241
37.73971,-122.411995
37.76305,-122.38874
37.78911,-122.417015
37.764843,-122.42311
37.781113,-122.46214
37.764977,-122.4209
37.78803,-122.42175
37.78803,-122.42175
37.776157,-122.42115
37.76572,-122.42197
37.7814,-122.40925
37.713505,-122.41529
37.78138,-122.4563
37.764114,-122.50726
37.764114,-122.50726
\N,\N
\N,\N
\N,\N
37.776222,-122.411606
37.786224,-122.38963
37.786224,-122.38963
\N,\N
37.778786,-122.4104
37.77894,-122.43688
37.780006,-122.411934
37.742897,-122.4266
37.785152,-122.43308
37.78803,-122.42175
37.78803,-122.42175
37.780163,-122.40769
37.747654,-122.49858
37.785168,-122.4179
37.802628,-122.43669
37.76342,-122.48034
37.799633,-122.4377
37.751034,-122.42508
37.71646,-122.44102
37.79121,-122.451
37.719646,-122.47075
37.78249,-122.44582
37.756832,-122.4067
37.725735,-122.38138
37.724792,-122.41445
37.72702,-122.483864
37.783978,-122.45571
37.7571,-122.41781
37.817825,-122.37125
\N,\N
37.713226,-122.40706
37.80707,-122.41726
37.7887,-122.4203
37.726963,-122.40188
37.746494,-122.48238
37.73162,-122.49625
37.78456,-122.40733
37.776157,-122.42115
37.776157,-122.42115
\N,\N
37.783287,-122.40895
37.784046,-122.40371
\N,\N
37.777298,-122.41969
\N,\N
37.76089,-122.40317
37.765842,-122.406555
37.726185,-122.45908
37.785564,-122.42978
37.71646,-122.44102
37.760887,-122.435
37.73082,-122.42324
37.787457,-122.39118
37.787457,-122.39118
37.796944,-122.406525
37.789318,-122.415375
37.78212,-122.40726
37.760498,-122.41484
37.772736,-122.425514
37.75593,-122.459564
37.766956,-122.38816
37.766674,-122.41982
37.75235,-122.445984
37.796783,-122.430374
37.72927,-122.437706
37.754288,-122.4754
\N,\N
37.74574,-122.49953
37.782455,-122.475235
37.782455,-122.475235
37.782455,-122.475235
37.72223,-122.40902
37.7692,-122.417786
37.785458,-122.43821
37.773468,-122.39143
37.787132,-122.42505
\N,\N
37.757183,-122.40087
37.787037,-122.418274
37.76492,-122.42189
37.74645,-122.48345
37.803284,-122.44691
37.729282,-122.42827
37.77737,-122.399765
37.76814,-122.422195
37.767307,-122.45316
37.79007,-122.39097
37.77966,-122.40929
37.762577,-122.42166
\N,\N
37.71753,-122.481544
37.715492,-122.483315
37.75422,-122.472115
37.764378,-122.38792
\N,\N
37.715298,-122.448074
37.754333,-122.474335
37.792175,-122.42269
37.79061,-122.39341
37.76342,-122.48034
37.717453,-122.44768
37.760426,-122.50593
37.784615,-122.41478
37.806343,-122.41543
37.77487,-122.44628
\N,\N
37.738052,-122.50436
37.781258,-122.45886
37.763325,-122.48248
37.799976,-122.44285
37.789318,-122.415375
37.783215,-122.41077
37.762665,-122.49748
37.80676,-122.41214
37.780495,-122.432144
37.73462,-122.45076
37.739532,-122.41917
37.7777,-122.40353
37.713223,-122.43857
37.79007,-122.39097
37.78545,-122.41567
37.715378,-122.43535
37.782997,-122.39794
37.75991,-122.39822
37.7814,-122.40925
37.736286,-122.39165
37.799633,-122.4377
\N,\N
37.805496,-122.40696
37.737823,-122.4295
37.795315,-122.4267
37.734993,-122.48598
37.784454,-122.40849
37.71619,-122.48161
37.7831,-122.41918
37.744305,-122.48975
37.780006,-122.411934
37.780006,-122.411934
37.77499,-122.4378
37.72313,-122.435974
37.78393,-122.4126
37.752506,-122.414085
37.796303,-122.40441
37.78456,-122.40733
37.757294,-122.42797
37.791496,-122.420876
37.797558,-122.40623
37.75865,-122.503654
37.736687,-122.39568
\N,\N
37.72805,-122.382126
37.77672,-122.41532
\N,\N
\N,\N
37.7353,-122.433205
37.712646,-122.44882
37.712265,-122.429695
37.795853,-122.43018
37.773037,-122.42194
37.800404,-122.43951
37.761787,-122.42013
37.761787,-122.42013
37.80026,-122.43276
\N,\N
37.798443,-122.40988
37.790462,-122.41392
37.793728,-122.4247
37.71575,-122.44155
37.722225,-122.39018
37.78104,-122.49663
37.808212,-122.4158
37.775078,-122.51129
37.721096,-122.4445
37.78235,-122.43252
37.77061,-122.414345
37.727634,-122.403595
37.781754,-122.40969
37.729908,-122.39718
37.743122,-122.403275
37.7863,-122.44661
37.750095,-122.42728
37.723934,-122.433235
37.724884,-122.40903
37.780823,-122.42209
\N,\N
37.77516,-122.40363
37.77516,-122.40363
37.750835,-122.44169
37.727787,-122.37999
37.774567,-122.41263
37.731236,-122.43058
37.736603,-122.38571
37.80811,-122.40905
37.776367,-122.41951
37.741108,-122.38847
37.773907,-122.41657
37.773907,-122.41657
37.786335,-122.47218
37.724316,-122.45819
37.761826,-122.38769
37.724037,-122.40211
37.785828,-122.40149
37.785892,-122.41215
37.793518,-122.42634
37.733143,-122.40434
37.733143,-122.40434
37.74246,-122.414375
37.77499,-122.4378
37.727234,-122.38568
37.727234,-122.38568
37.793076,-122.40855
37.775833,-122.4312
37.784866,-122.41278
37.784866,-122.41278
37.720478,-122.43041
37.789852,-122.40872
37.730694,-122.43564
37.760887,-122.435
37.774475,-122.434296
\N,\N
\N,\N
37.785152,-122.43308
37.77672,-122.41532
37.748363,-122.429344
37.79007,-122.39097
37.724316,-122.43404
37.779213,-122.410934
37.786312,-122.41645
\N,\N
37.777027,-122.41261
37.786358,-122.41983
37.77493,-122.473564
37.782997,-122.39794
37.77999,-122.41349
37.71132,-122.48538
37.78145,-122.417145
37.780964,-122.465355
37.78088,-122.44879
37.780094,-122.48473
37.73389,-122.43405
37.76654,-122.42204
37.807484,-122.41398
37.764084,-122.46525
37.777493,-122.41629
37.771725,-122.4169
\N,\N
37.730164,-122.39897
37.764038,-122.46631
\N,\N
37.78331,-122.41753
37.78666,-122.409775
37.772503,-122.42262
37.77222,-122.41835
37.775665,-122.49838
37.775665,-122.49838
37.784237,-122.41771
37.724586,-122.43487
37.719646,-122.47075
37.780994,-122.41315
37.716038,-122.440254
37.737785,-122.39594
37.78185,-122.42904
37.715492,-122.483315
37.77999,-122.41349
\N,\N
37.761288,-122.42835
37.76492,-122.42189
37.764866,-122.44977
37.792953,-122.401955
37.78734,-122.4234
37.782986,-122.42758
37.791016,-122.39915
37.77966,-122.43874
37.801994,-122.41962
37.75405,-122.48076
37.785076,-122.41114
37.784943,-122.43473
37.713505,-122.41529
37.784126,-122.47965
37.799484,-122.42417
37.723934,-122.433235
37.778748,-122.423355
37.7658,-122.44996
37.798626,-122.44598
\N,\N
37.718586,-122.39205
37.792637,-122.40442
37.805496,-122.422005
37.799,-122.44265
37.752426,-122.394585
37.787548,-122.42176
37.787548,-122.42176
\N,\N
37.7843,-122.42102
37.75177,-122.42633
37.799633,-122.4377
37.78652,-122.41481
37.75077,-122.41611
37.733536,-122.38848
37.78553,-122.41502
37.724316,-122.45819
37.740192,-122.37685
37.734627,-122.475105
37.785667,-122.436554
37.800106,-122.40424
37.72916,-122.39242
37.71869,-122.390564
37.801125,-122.41138
37.77735,-122.42307
37.723446,-122.40007
37.791496,-122.420876
37.783722,-122.41424
37.781677,-122.49238
37.784657,-122.41443
37.717163,-122.446945
\N,\N
37.710655,-122.47042
37.756832,-122.4067
\N,\N
37.751305,-122.43409
37.77672,-122.42801
\N,\N
37.777092,-122.42133
37.74885,-122.42129
\N,\N
\N,\N
37.75929,-122.43485
37.802723,-122.43994
37.751278,-122.45439
37.805695,-122.40536
37.784348,-122.40931
37.78983,-122.40384
37.72233,-122.46398
37.777092,-122.42133
37.73153,-122.38195
37.774044,-122.41437
37.781776,-122.490234
37.76572,-122.42197
37.750507,-122.42051
37.77872,-122.41474
37.772568,-122.48419
37.783543,-122.49251
37.784077,-122.48073
37.794643,-122.41752
37.785725,-122.41633
37.785725,-122.41633
37.785725,-122.41633
37.777493,-122.41629
37.748837,-122.45038
\N,\N
37.770348,-122.41375
37.790813,-122.40892
\N,\N
37.787567,-122.40659
37.7831,-122.41918
37.7831,-122.41918
37.724987,-122.44307
37.775513,-122.406296
37.777554,-122.39112
\N,\N
37.77746,-122.413155
37.78337,-122.42083
37.743122,-122.421486
37.716015,-122.4775
37.716015,-122.4775
37.773857,-122.40529
37.780495,-122.432144
37.782795,-122.414055
37.736534,-122.39708
37.769043,-122.42686
37.78357,-122.41927
37.783722,-122.41424
37.780537,-122.40816
37.72364,-122.46125
37.783722,-122.41424
37.783722,-122.41424
37.780495,-122.432144
37.776333,-122.394035
37.77283,-122.39137
37.782585,-122.415695
37.77283,-122.39137
37.785435,-122.41964
37.77966,-122.40929
37.7422,-122.40043
37.716007,-122.43705
37.784866,-122.41278
37.76371,-122.4465
37.780006,-122.411934
37.78038,-122.4783
37.765003,-122.42048
37.765003,-122.42048
37.716602,-122.45906
37.7701,-122.45373
37.773476,-122.41803
37.775417,-122.43449
37.75903,-122.49508
\N,\N
37.71697,-122.44343
37.788033,-122.406685
37.768536,-122.41561
37.764782,-122.4241
37.784866,-122.41278
37.78245,-122.4393
37.74426,-122.49082
37.76252,-122.449295
37.72392,-122.40206
37.75584,-122.398796
37.776855,-122.43818
37.77749,-122.43322
37.780537,-122.40816
37.78378,-122.41762
37.78378,-122.41762
37.784775,-122.39117
37.78116,-122.46106
37.78795,-122.43365
37.791702,-122.41922
37.741325,-122.46671
37.777493,-122.41629
37.730976,-122.40609
37.800835,-122.42107
37.774086,-122.42241
37.77464,-122.4074
37.744297,-122.404526
37.737785,-122.39594
37.777554,-122.40992
37.78471,-122.41781
37.782894,-122.420815
37.801994,-122.41962
37.76089,-122.40317
37.803963,-122.44019
37.79742,-122.41026
37.750572,-122.4194
37.750572,-122.4194
\N,\N
37.79669,-122.4236
37.773468,-122.39143
37.799706,-122.407394
37.799488,-122.40901
37.780495,-122.432144
37.734932,-122.38607
37.781864,-122.413864
37.768475,-122.40583
\N,\N
37.73372,-122.435
37.76753,-122.4323
37.758633,-122.41905
37.77604,-122.40253
37.753136,-122.44464
37.774845,-122.415375
37.788387,-122.415184
37.78414,-122.41095
37.780495,-122.432144
37.780495,-122.432144
37.779316,-122.40663
37.720974,-122.48067
37.78414,-122.41095
37.763752,-122.472786
37.7818,-122.388306
37.739723,-122.46699
37.749744,-122.39627
37.791298,-122.407326
37.747414,-122.503944
37.7831,-122.41918
37.78456,-122.40733
37.78414,-122.41095
37.790462,-122.39669
37.780605,-122.390526
37.78331,-122.41753
37.73265,-122.476944
37.76583,-122.46858
37.76564,-122.47292
37.776077,-122.416916
37.783005,-122.412415
37.75238,-122.44253
37.717506,-122.47438
37.823624,-122.37504
37.749043,-122.41814
37.78456,-122.40733
37.805183,-122.403435
37.782795,-122.414055
37.78116,-122.46106
37.783722,-122.41424
37.724586,-122.43487
37.773468,-122.39143
\N,\N
37.78963,-122.43568
\N,\N
37.752747,-122.44376
37.785725,-122.41633
37.783005,-122.412415
37.783215,-122.41077
37.74361,-122.43768
37.76252,-122.39749
37.807484,-122.41398
\N,\N
37.77413,-122.4258
37.80678,-122.41958
37.77772,-122.416405
37.780773,-122.41871
37.7777,-122.4046
37.70971,-122.4185
37.729908,-122.39718
37.777817,-122.423164
37.761654,-122.478065
37.757687,-122.4347
37.735287,-122.39991
37.78223,-122.41029
37.71104,-122.44617
37.759693,-122.44107
37.786167,-122.42137
37.785892,-122.41974
37.73795,-122.467514
37.78456,-122.40733
37.78257,-122.4308
37.776157,-122.42115
37.780163,-122.40769
37.778416,-122.409935
37.71611,-122.4537
37.734825,-122.41556
37.722626,-122.39663
37.786102,-122.41809
37.786102,-122.41809
37.79588,-122.4078
37.76819,-122.421364
37.76819,-122.421364
37.806026,-122.41031
37.806026,-122.41031
37.780006,-122.411934
37.741188,-122.47554
37.78212,-122.40726
37.785076,-122.41114
37.77111,-122.38953
37.76575,-122.421455
37.776306,-122.40729
37.771297,-122.405426
37.771297,-122.405426
37.7887,-122.4203
37.76587,-122.43102
37.730015,-122.377205
37.761795,-122.47485
37.773212,-122.444214
37.7973,-122.433846
37.753002,-122.406334
37.749718,-122.4069
37.776157,-122.42115
37.744114,-122.433395
37.792473,-122.434555
37.780926,-122.41367
37.788136,-122.39032
37.76654,-122.42204
37.762875,-122.412895
\N,\N
37.731544,-122.44887
37.7617,-122.41109
37.75075,-122.400215
37.7808,-122.43726
37.78974,-122.41208
37.78974,-122.41208
37.78545,-122.41567
37.77872,-122.41474
37.780193,-122.42702
37.78261,-122.4077
37.77746,-122.413155
37.753956,-122.4829
37.753956,-122.4829
37.758366,-122.423485
37.77499,-122.4378
37.78723,-122.431816
37.73011,-122.45496
37.795853,-122.43018
37.804146,-122.42511
\N,\N
37.773636,-122.440926
37.784348,-122.40931
37.72695,-122.476036
37.771057,-122.438705
37.794476,-122.43327
37.744984,-122.400314
37.7692,-122.417786
37.785583,-122.41462
37.78236,-122.47737
37.766727,-122.45014
37.77746,-122.413155
37.77746,-122.413155
37.72313,-122.435974
37.775715,-122.43966
37.724533,-122.45921
37.799,-122.44265
37.766018,-122.40364
37.799427,-122.43934
37.78378,-122.41762
37.78235,-122.43252
37.73307,-122.448875
37.7281,-122.39055
37.7281,-122.39055
37.752422,-122.47527
37.787453,-122.41499
37.785744,-122.40583
37.79494,-122.40808
37.776543,-122.4175
37.776543,-122.4175
37.711037,-122.41289
37.793232,-122.39318
37.75517,-122.42318
37.714436,-122.43278
37.794174,-122.44338
37.77999,-122.41349
37.77709,-122.39498
37.801018,-122.4396
37.77404,-122.45281
37.77666,-122.412155
37.79046,-122.42909
37.725235,-122.4026
37.78963,-122.43568
37.785267,-122.405235
37.73795,-122.467514
37.797653,-122.40086
37.777027,-122.41261
37.785492,-122.40785
37.7807,-122.395065
37.74158,-122.41508
37.77737,-122.399765
37.775238,-122.458435
\N,\N
37.779293,-122.408806
37.79606,-122.40999
37.766624,-122.42064
37.757465,-122.47203
\N,\N
37.75517,-122.42318
37.783085,-122.43435
37.7807,-122.40392
37.730038,-122.404594
37.777554,-122.40992
37.777554,-122.40992
37.793232,-122.39318
37.774338,-122.4242
37.7814,-122.40925
37.756832,-122.4067
37.77623,-122.41471
37.782803,-122.46763
37.77872,-122.41474
37.762974,-122.41121
37.762974,-122.41121
37.721848,-122.455124
37.823574,-122.36374
37.786102,-122.41809
37.786102,-122.41809
37.779293,-122.408806
37.79153,-122.41076
37.762672,-122.43519
37.78337,-122.42083
37.767666,-122.45033
37.725872,-122.43285
37.784237,-122.41771
37.773357,-122.50789
37.726604,-122.38624
37.780163,-122.40769
37.764645,-122.426384
37.77751,-122.418045
37.73795,-122.467514
37.758633,-122.41905
37.7831,-122.41918
37.75312,-122.404366
37.75058,-122.40218
37.78445,-122.41607
37.750374,-122.42272
37.7831,-122.41918
37.7831,-122.41918
\N,\N
37.783978,-122.48287
37.73526,-122.400955
37.776222,-122.411606
37.7422,-122.40043
37.709213,-122.45581
37.74516,-122.47037
37.752834,-122.38776
37.82412,-122.37266
37.752834,-122.38776
37.8022,-122.41797
37.73384,-122.42238
37.7762,-122.50703
37.77281,-122.41283
\N,\N
\N,\N
37.773315,-122.45097
37.78242,-122.416985
37.7526,-122.41246
37.778553,-122.47603
\N,\N
37.78145,-122.417145
37.74807,-122.44764
37.795853,-122.43018
37.746433,-122.43497
37.716038,-122.440254
37.74623,-122.43801
37.7807,-122.40392
37.712162,-122.4468
37.708355,-122.455925
